ts_id,ds,y
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 20:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 20:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 19:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 19:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 19:35:00,4595129.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 19:35:00,185191104.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 19:35:00,1374.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 19:35:00,3930.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 19:35:00,3455.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 19:35:00,2708.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 19:35:00,2708.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 19:35:00,4664.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 19:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 19:35:00,1.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 19:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 19:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 19:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 19:05:00,185191104.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 19:05:00,6176886.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 19:05:00,1403.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 19:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 19:05:00,3976.0
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 19:05:00,1e-07
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 19:05:00,3441.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 19:05:00,2679.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 19:05:00,2659.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 19:05:00,4666.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 19:05:00,3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 19:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 19:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 18:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 18:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 18:35:00,5004071.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 18:35:00,185139904.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 18:35:00,1427.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 18:35:00,3977.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 18:35:00,3525.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 18:35:00,2669.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 18:35:00,2542.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 18:35:00,4667.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 18:35:00,1.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 18:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 18:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 18:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 18:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 18:05:00,185118880.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 18:05:00,5759498.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 18:05:00,1450.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 18:05:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 18:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 18:05:00,4014.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 18:05:00,3492.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 18:05:00,2493.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 18:05:00,2523.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 18:05:00,4665.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 18:05:00,1.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 18:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 18:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 17:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 17:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 17:35:00,185081856.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 17:35:00,6068036.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 17:35:00,1467.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 17:35:00,4020.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 17:35:00,3397.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 17:35:00,2230.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 17:35:00,4663.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 17:35:00,2503.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 17:35:00,3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 17:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 17:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 17:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 17:25:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 17:05:00,5126559.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 17:05:00,185081856.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 17:05:00,1e-07
10_9454C3610D0A_EF76166561AF_22,2023-03-11 17:05:00,1491.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 17:05:00,4043.0
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 17:05:00,1e-07
10_9454C36130F5_54F82A737EF9_5,2023-03-11 17:05:00,2093.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 17:05:00,3307.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 17:05:00,4665.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 17:05:00,2376.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 17:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 17:05:00,3.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 17:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 16:40:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 16:40:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 16:35:00,185038832.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 16:35:00,6249130.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 16:35:00,1516.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 16:35:00,4052.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 16:35:00,2015.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 16:35:00,3266.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 16:35:00,2151.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 16:35:00,4665.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 16:35:00,1.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 16:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 16:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 16:20:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 16:20:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 16:05:00,5202853.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 16:05:00,185038832.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 16:05:00,1e-07
10_9454C3610D0A_EF76166561AF_22,2023-03-11 16:05:00,1542.0
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 16:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 16:05:00,4062.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 16:05:00,1770.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 16:05:00,3095.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 16:05:00,4664.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 16:05:00,1995.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 16:05:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-03-11 16:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 16:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 15:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 15:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 15:35:00,5757252.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 15:35:00,184983424.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 15:35:00,1594.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 15:35:00,4105.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 15:35:00,1487.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 15:35:00,2753.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 15:35:00,4662.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 15:35:00,1712.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 15:35:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-03-11 15:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 15:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 15:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 15:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 15:05:00,184957024.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 15:05:00,6156514.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 15:05:00,1614.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 15:05:00,4118.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 15:05:00,2870.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 15:05:00,1311.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 15:05:00,1526.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 15:05:00,4667.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 15:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 15:05:00,1e-07
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 15:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 15:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 15:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 14:40:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 14:40:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 14:35:00,184957024.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 14:35:00,5210147.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 14:35:00,1632.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 14:35:00,4135.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 14:35:00,2618.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 14:35:00,1174.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 14:35:00,1340.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 14:35:00,4666.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 14:35:00,-2.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 14:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 14:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 14:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 14:25:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 14:05:00,5793228.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 14:05:00,184900032.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 14:05:00,1662.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 14:05:00,4156.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 14:05:00,842.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 14:05:00,2165.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 14:05:00,1067.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 14:05:00,4663.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 14:05:00,1e-07
10_9454C36130F5_54F82A737EF9_7,2023-03-11 14:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 14:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 14:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 14:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 13:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 13:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 13:35:00,184900032.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 13:35:00,6188467.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 13:35:00,1669.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 13:35:00,4165.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 13:35:00,676.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 13:35:00,1749.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 13:35:00,832.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 13:35:00,4666.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 13:35:00,-5.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 13:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 13:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 13:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 13:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 13:05:00,184872720.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 13:05:00,5150142.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 13:05:00,1686.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 13:05:00,4181.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 13:05:00,666.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 13:05:00,1802.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 13:05:00,4662.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 13:05:00,832.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 13:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 13:05:00,-3.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 13:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 13:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 13:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 12:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 12:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 12:35:00,184846624.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 12:35:00,5789910.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 12:35:00,1698.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 12:35:00,4198.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 12:35:00,1749.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 12:35:00,715.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 12:35:00,4665.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 12:35:00,872.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 12:35:00,-3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 12:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 12:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 12:20:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 12:20:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 12:05:00,184820912.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 12:05:00,6054990.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 12:05:00,1729.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 12:05:00,4214.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 12:05:00,744.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 12:05:00,1634.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 12:05:00,891.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 12:05:00,4665.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 12:05:00,-3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 12:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 12:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 12:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 12:00:00,1e-07
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 11:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 11:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 11:35:00,184820912.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 11:35:00,5707933.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 11:35:00,1750.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 11:35:00,4228.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 11:35:00,1636.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 11:35:00,774.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 11:35:00,4666.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 11:35:00,930.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 11:35:00,-3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 11:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 11:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 11:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 11:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 11:05:00,184760752.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 11:05:00,5055819.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 11:05:00,1e-07
10_9454C3610D0A_EF76166561AF_22,2023-03-11 11:05:00,1769.0
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 11:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 11:05:00,4250.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 11:05:00,1753.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 11:05:00,784.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 11:05:00,920.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 11:05:00,4665.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 11:05:00,-3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 11:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 11:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 10:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 10:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 10:35:00,184760752.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 10:35:00,5696923.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 10:35:00,1804.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 10:35:00,4268.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 10:35:00,1831.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 10:35:00,754.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 10:35:00,4666.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 10:35:00,911.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 10:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 10:35:00,-3.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 10:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 10:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 10:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 10:05:00,184727360.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 10:05:00,5866926.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 10:05:00,1816.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 10:05:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 10:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 10:05:00,4292.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 10:05:00,1884.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 10:05:00,784.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 10:05:00,930.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 10:05:00,4663.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 10:05:00,-3.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 10:05:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 10:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 09:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 09:45:00,1e-07
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 09:35:00,5012376.0
10_9454C3610D0A_54F82A18367A_8,2023-03-11 09:35:00,184727360.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 09:35:00,1837.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 09:35:00,4313.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 09:35:00,832.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 09:35:00,1919.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 09:35:00,4665.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 09:35:00,989.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 09:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 09:35:00,-3.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 09:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 09:25:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 09:25:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 09:05:00,184727360.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 09:05:00,6233234.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 09:05:00,1858.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 09:05:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 09:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 09:05:00,4322.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 09:05:00,1886.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 09:05:00,823.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 09:05:00,979.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 09:05:00,4665.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 09:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 09:05:00,-2.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 09:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 08:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 08:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 08:35:00,184699744.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 08:35:00,4451870.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 08:35:00,1870.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 08:35:00,4316.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 08:35:00,1823.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 08:35:00,842.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 08:35:00,4665.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 08:35:00,989.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 08:35:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 08:35:00,-3.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 08:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 08:20:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 08:20:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 08:05:00,184673632.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 08:05:00,5766646.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 08:05:00,1890.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 08:05:00,1e-07
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 08:05:00,4350.0
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 08:05:00,1e-07
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 08:05:00,1851.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 08:05:00,813.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 08:05:00,950.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 08:05:00,4666.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 08:05:00,2812.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 08:05:00,-3.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 08:05:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 07:45:00,1e-07
10_9454C35EAE21_9454C35EAE21_8,2023-03-11 07:45:00,1e-07
10_9454C3610D0A_54F82A18367A_8,2023-03-11 07:35:00,184617120.0
10_9454C3610D0A_E2288FCE3225_4,2023-03-11 07:35:00,5957263.0
10_9454C3610D0A_EF76166561AF_22,2023-03-11 07:35:00,1924.0
10_9454C3610D0A_F168FB78EEB5_22,2023-03-11 07:35:00,4370.0
10_9454C3610D0A_E2288FCE3225_5,2023-03-11 07:35:00,1892.0
10_9454C36130F5_54F82A737EF9_5,2023-03-11 07:35:00,686.0
10_9454C3610D0A_FDDD333320AE_22,2023-03-11 07:35:00,4665.0
10_9454C36130F5_54F82A73BE1E_5,2023-03-11 07:35:00,842.0
10_9454C36130F5_54F82A7319CD_7,2023-03-11 07:35:00,-5.0
10_9454C36130F5_54F82A737EF9_7,2023-03-11 07:35:00,2812.0
10_9454C3610D0A_9454C3610D0A_8,2023-03-11 07:35:00,2.0
10_9454C35EAE21_9454C35EAE21_13,2023-03-11 07:25:00,1e-07
